Freelancer_ID,Job_Category,Platform,Experience_Level,Client_Region,Payment_Method,Job_Completed,Earnings_USD,Hourly_Rate,Job_Success_Rate,Client_Rating,Job_Duration_Days,Project_Type,Rehire_Rate,Marketing_Spend,earnings_per_job,earnings_per_day,marketing_efficiency,experience_score,client_trust_index,cluster,pca_1,pca_2,segment_name
447,Content Writing,Toptal,Intermediate,USA,PayPal,248,3944.0,51.45,99.3,3.31,60,Hourly,65.98,249,15.903225806451612,65.73333333333333,15.776,2,77.16000000000001,3,1.497288966566327,-1.160255129866835,Trusted Steady Performers
448,SEO,PeoplePerHour,Beginner,Europe,Bank Transfer,298,8082.0,68.25,87.67,3.05,1,Fixed,48.83,70,27.120805369127517,8082.0,113.83098591549296,1,65.83333333333333,3,-0.19082584346371176,0.07605971220787507,Trusted Steady Performers
449,App Development,Fiverr,Intermediate,Asia,Mobile Banking,42,3013.0,40.28,68.81,4.29,59,Fixed,67.82,412,71.73809523809524,51.067796610169495,7.295399515738499,2,74.14333333333333,3,1.2252427015875864,-0.4000463850359639,Trusted Steady Performers
450,Web Development,Upwork,Expert,Europe,PayPal,60,3092.0,94.73,54.18,4.27,4,Fixed,54.2,363,51.53333333333333,773.0,8.494505494505495,3,64.59333333333332,1,-0.0967521434745619,-0.2933579146825223,Balanced Mid-Tier Freelancers
451,Customer Support,Freelancer,Expert,Middle East,Crypto,52,7023.0,72.02,88.86,3.68,14,Hourly,64.91,309,135.05769230769232,501.64285714285717,22.65483870967742,3,75.78999999999999,2,1.7207523698160552,0.6683467527525649,Premium Specialists
452,App Development,Fiverr,Intermediate,USA,PayPal,109,7189.0,76.65,77.92,3.14,18,Fixed,51.9,469,65.95412844036697,399.3888888888889,15.295744680851064,2,64.20666666666666,1,-0.15763739969979826,-0.057756967166820085,Balanced Mid-Tier Freelancers
453,Customer Support,Upwork,Expert,Australia,PayPal,63,6980.0,28.03,71.21,3.82,34,Hourly,38.99,278,110.7936507936508,205.2941176470588,25.017921146953405,3,62.20000000000001,1,-0.49970284909198653,0.7898742023620906,Balanced Mid-Tier Freelancers
454,Data Entry,Upwork,Expert,Europe,Bank Transfer,81,1782.0,21.02,95.32,3.62,1,Fixed,77.06,151,22.0,1782.0,11.723684210526315,3,81.59333333333332,3,2.372159000983206,-0.39612164927086085,Trusted Steady Performers
455,Graphic Design,Upwork,Beginner,Australia,Crypto,222,7920.0,42.46,55.56,4.35,53,Fixed,47.88,226,35.67567567567568,149.43396226415095,34.88986784140969,1,63.48,1,-0.6170905834506858,-0.1703826333933483,Balanced Mid-Tier Freelancers
456,Customer Support,Fiverr,Expert,Europe,Crypto,59,5390.0,77.83,74.63,4.21,22,Fixed,52.36,242,91.35593220338983,245.0,22.181069958847736,3,70.39666666666666,3,0.8004867895184444,0.4337840899099923,Trusted Steady Performers
457,Customer Support,Freelancer,Intermediate,Australia,Mobile Banking,59,5161.0,94.19,50.57,3.73,80,Fixed,25.43,9,87.47457627118644,64.5125,516.1,2,50.199999999999996,0,-2.555138122920281,2.59299766976597,Balanced Mid-Tier Freelancers
458,SEO,Freelancer,Intermediate,Asia,Crypto,133,3131.0,45.6,73.43,3.44,61,Fixed,53.8,316,23.541353383458645,51.32786885245902,9.876971608832807,2,65.34333333333335,1,-0.2323731877476053,-0.6713610113370873,Balanced Mid-Tier Freelancers
459,Digital Marketing,Upwork,Expert,Europe,PayPal,89,7852.0,78.54,52.82,4.98,22,Hourly,50.01,391,88.2247191011236,356.90909090909093,20.03061224489796,3,67.47666666666667,2,0.33383382792925714,0.2849329228613184,Premium Specialists
460,Data Entry,Fiverr,Intermediate,Australia,Crypto,218,9512.0,49.69,55.94,3.91,50,Fixed,22.94,47,43.63302752293578,190.24,198.16666666666666,2,52.35999999999999,1,-2.29598456602094,1.1874974691235267,Balanced Mid-Tier Freelancers
461,Web Development,Upwork,Beginner,Middle East,Crypto,119,7577.0,33.05,55.88,4.38,16,Fixed,14.17,111,63.67226890756302,473.5625,67.65178571428571,1,52.54999999999999,1,-2.1279587782602745,1.036200308878122,Balanced Mid-Tier Freelancers
462,Content Writing,Toptal,Expert,UK,PayPal,297,4918.0,75.23,82.46,3.28,28,Fixed,52.31,203,16.55892255892256,175.64285714285714,24.107843137254903,3,66.79,3,-0.03869893214112502,-1.0018062212103955,Trusted Steady Performers
463,Graphic Design,Freelancer,Expert,Australia,Bank Transfer,53,1579.0,80.83,87.3,3.97,86,Fixed,63.46,476,29.79245283018868,18.36046511627907,3.310272536687631,3,76.72,3,1.6408440303478207,-0.9733382542567586,Trusted Steady Performers
464,Data Entry,PeoplePerHour,Expert,UK,Mobile Banking,71,1131.0,24.27,79.17,3.06,70,Hourly,46.64,381,15.929577464788732,16.15714285714286,2.9607329842931938,3,62.336666666666666,1,-0.6466973863754241,-0.7260306340517643,Balanced Mid-Tier Freelancers
465,Digital Marketing,Upwork,Intermediate,UK,Mobile Banking,279,8044.0,33.99,98.11,4.01,89,Fixed,25.87,156,28.831541218637994,90.38202247191012,51.23566878980892,2,68.06,3,0.04241091948276063,-0.20976487316919568,Trusted Steady Performers
466,Customer Support,Toptal,Intermediate,USA,Bank Transfer,133,3581.0,52.0,68.74,4.93,42,Fixed,56.66,342,26.924812030075188,85.26190476190476,10.440233236151604,2,74.66666666666666,3,1.219422886172325,-0.7800803758005804,Trusted Steady Performers
467,Web Development,Freelancer,Expert,Asia,PayPal,33,9393.0,22.72,64.29,3.77,66,Fixed,15.61,25,284.6363636363636,142.3181818181818,361.2692307692308,3,51.76666666666667,0,-2.0767993604468753,3.62858962834409,Balanced Mid-Tier Freelancers
468,Customer Support,Fiverr,Intermediate,Middle East,Mobile Banking,37,9937.02,93.24,93.43,3.08,71,Fixed,40.93,420,268.5681081081081,139.95802816901409,23.603372921615204,2,65.32000000000001,2,0.2198499391405301,1.5648241475005462,Premium Specialists
469,Web Development,Freelancer,Intermediate,UK,Bank Transfer,123,766.0,61.18,61.18,3.06,81,Hourly,21.44,479,6.227642276422764,9.45679012345679,1.5958333333333334,2,47.94,1,-2.899503696533637,-1.1085973281294432,Balanced Mid-Tier Freelancers
470,SEO,Fiverr,Expert,Canada,Bank Transfer,184,6279.0,16.51,98.16,3.78,35,Hourly,22.91,307,34.125,179.4,20.386363636363637,3,65.55666666666666,1,-0.12999969777886594,-0.22836330544762987,Balanced Mid-Tier Freelancers
471,Customer Support,Fiverr,Expert,Asia,Bank Transfer,155,254.0,22.48,50.61,3.32,20,Fixed,24.16,165,1.6387096774193548,12.7,1.5301204819277108,3,47.056666666666665,1,-3.0691712792751966,-0.66266352341739,Balanced Mid-Tier Freelancers
472,Data Entry,Upwork,Intermediate,UK,Mobile Banking,137,6834.0,95.66,98.49,3.05,2,Fixed,37.07,248,49.88321167883212,3417.0,27.44578313253012,2,65.52,1,0.05248015011864939,0.2531112957085469,Balanced Mid-Tier Freelancers
473,Digital Marketing,Upwork,Expert,Australia,Mobile Banking,189,4144.0,75.13,52.16,4.51,7,Fixed,13.58,261,21.925925925925927,592.0,15.816793893129772,3,51.98,1,-2.1942586807050914,-0.4278539240746328,Balanced Mid-Tier Freelancers
474,Web Development,Freelancer,Expert,UK,Mobile Banking,138,5532.0,74.77,94.56,3.92,49,Fixed,37.85,263,40.08695652173913,112.89795918367346,20.954545454545453,3,70.27,3,0.6616591828089198,-0.13251167240242717,Trusted Steady Performers
475,Graphic Design,Toptal,Expert,Australia,Mobile Banking,181,5790.0,11.89,76.39,3.58,83,Fixed,45.82,16,31.988950276243095,69.75903614457832,340.5882352941176,3,64.60333333333334,0,-0.5288500387654362,1.1419659412372747,Balanced Mid-Tier Freelancers
476,Web Development,Freelancer,Expert,Australia,Crypto,26,9574.0,90.05,99.65,4.8,76,Hourly,43.83,75,368.2307692307692,125.97368421052632,125.97368421052632,3,79.82666666666667,2,2.443070667692408,2.765774675748843,Premium Specialists
477,Digital Marketing,PeoplePerHour,Intermediate,Canada,Bank Transfer,245,7269.0,47.15,53.69,3.23,9,Hourly,36.79,445,29.66938775510204,807.6666666666666,16.298206278026907,2,51.693333333333335,1,-2.2847992269603448,-0.6711776728422323,Balanced Mid-Tier Freelancers
478,Content Writing,Fiverr,Expert,UK,Crypto,81,6204.0,67.67,77.69,4.91,27,Fixed,68.74,469,76.5925925925926,229.77777777777777,13.2,3,81.54333333333334,3,2.4863723702194793,-0.29817355695852077,Trusted Steady Performers
479,Content Writing,Fiverr,Beginner,UK,Bank Transfer,208,4892.0,96.17,98.47,3.63,78,Fixed,20.17,253,23.51923076923077,62.717948717948715,19.25984251968504,1,63.74666666666667,1,-0.4770221989424872,-0.5390323063672342,Balanced Mid-Tier Freelancers
480,SEO,Upwork,Expert,Europe,Mobile Banking,8,8153.0,14.5,76.15,4.78,2,Fixed,45.4,205,1019.125,4076.5,39.577669902912625,3,72.38333333333334,2,1.8604432098393522,4.696018419395553,Premium Specialists
481,Data Entry,Toptal,Beginner,Asia,Mobile Banking,169,9479.0,50.82,81.47,4.21,85,Hourly,14.34,33,56.0887573964497,111.51764705882353,278.79411764705884,1,60.00333333333334,1,-1.135742312815221,1.703913055724908,Balanced Mid-Tier Freelancers
482,Digital Marketing,Upwork,Expert,Europe,Crypto,132,2068.0,9.71,84.79,4.65,68,Fixed,14.98,146,15.666666666666666,30.41176470588235,14.068027210884354,3,64.25666666666667,1,-0.4539463953627101,-0.33122871831737744,Balanced Mid-Tier Freelancers
483,SEO,PeoplePerHour,Beginner,USA,PayPal,49,5101.0,52.46,72.73,4.97,60,Fixed,50.17,325,104.10204081632654,85.01666666666667,15.64723926380368,1,74.10000000000001,3,1.2373818604018234,0.21733145329321102,Trusted Steady Performers
484,App Development,Freelancer,Beginner,Australia,Mobile Banking,222,8759.0,28.96,81.38,3.58,85,Hourly,49.62,337,39.45495495495496,103.04705882352941,25.914201183431953,1,67.53333333333333,3,0.008888645247468515,-0.31110459373702315,Trusted Steady Performers
485,Web Development,Freelancer,Expert,Canada,PayPal,239,7885.0,91.55,79.22,4.92,86,Hourly,71.46,227,32.99163179916318,91.68604651162791,34.583333333333336,3,83.02666666666666,3,2.428832258534327,-0.5921501844509122,Trusted Steady Performers
486,App Development,Toptal,Expert,Europe,Bank Transfer,140,1488.0,42.86,95.06,3.78,49,Fixed,49.05,117,10.628571428571428,30.367346938775512,12.610169491525424,3,73.23666666666666,3,0.9803996659053005,-0.5934965781953385,Trusted Steady Performers
487,Web Development,Upwork,Expert,UK,Crypto,172,4136.0,65.22,52.27,3.77,2,Fixed,77.19,164,24.046511627906977,2068.0,25.066666666666666,3,68.28666666666668,3,0.2660271411967594,-0.4765401963189758,Trusted Steady Performers
488,Content Writing,Upwork,Beginner,USA,PayPal,241,5177.0,86.73,64.05,3.68,17,Fixed,13.41,37,21.481327800829874,304.52941176470586,136.23684210526315,1,50.353333333333325,1,-2.572624467099078,0.29820453605714353,Balanced Mid-Tier Freelancers
489,SEO,PeoplePerHour,Intermediate,Canada,PayPal,97,2102.0,98.45,97.52,4.08,83,Fixed,16.86,398,21.670103092783506,25.325301204819276,5.268170426065163,2,65.32666666666667,1,-0.11511834590042372,-0.7082677118460634,Balanced Mid-Tier Freelancers
490,Content Writing,Freelancer,Intermediate,Middle East,Mobile Banking,9,7579.0,52.86,94.51,3.31,88,Hourly,13.08,357,842.1111111111111,86.125,21.170391061452513,2,57.93000000000001,2,-0.5268212186164993,3.8053928490234803,Premium Specialists
491,Graphic Design,Upwork,Expert,UK,PayPal,160,7197.0,48.3,72.78,4.11,20,Hourly,22.97,295,44.98125,359.85,24.31418918918919,3,59.31666666666667,1,-1.0206040194564239,0.1197902469216368,Balanced Mid-Tier Freelancers
492,App Development,Toptal,Intermediate,UK,PayPal,249,4418.0,12.2,81.01,4.08,76,Fixed,47.89,136,17.7429718875502,58.13157894736842,32.24817518248175,2,70.16666666666667,3,0.30374634736659667,-0.7186394025864331,Trusted Steady Performers
493,App Development,Freelancer,Intermediate,Middle East,Bank Transfer,85,4567.0,6.2347,63.87,4.52,89,Hourly,55.19,308,53.72941176470588,51.31460674157304,14.779935275080906,2,69.82,3,0.40437097653799886,-0.17949468236076224,Trusted Steady Performers
494,Content Writing,PeoplePerHour,Expert,Australia,Crypto,251,2362.0,62.84,59.41,4.67,87,Fixed,13.19,245,9.410358565737052,27.149425287356323,9.601626016260163,3,55.333333333333336,1,-1.9142402883826612,-1.1359186477955723,Balanced Mid-Tier Freelancers
495,Graphic Design,Toptal,Beginner,Australia,Mobile Banking,141,5627.0,11.22,73.18,3.88,32,Hourly,76.22,197,39.90780141843972,175.84375,28.41919191919192,1,75.66666666666667,3,1.3109243355802094,-0.163486507869959,Trusted Steady Performers
496,Web Development,Fiverr,Expert,Europe,Mobile Banking,67,9023.0,41.14,67.67,3.6,51,Fixed,68.95,373,134.67164179104478,176.92156862745097,24.12566844919786,3,69.54,2,0.6428229459649132,0.7371880840742775,Premium Specialists
497,SEO,PeoplePerHour,Intermediate,Europe,PayPal,120,1294.0,6.2347,79.18,3.52,88,Fixed,30.76,65,10.783333333333333,14.704545454545455,19.606060606060606,2,60.11333333333332,1,-1.1718465389832382,-0.23121813095141217,Balanced Mid-Tier Freelancers
498,Graphic Design,Toptal,Beginner,UK,Bank Transfer,117,2466.0,63.45,53.89,3.39,42,Hourly,15.4,79,21.076923076923077,58.714285714285715,30.825,1,45.696666666666665,1,-3.251710720782894,0.17683183901849658,Balanced Mid-Tier Freelancers
499,SEO,Upwork,Intermediate,Asia,PayPal,35,6540.0,45.41,98.72,3.12,63,Hourly,21.89,51,186.85714285714286,103.80952380952381,125.76923076923077,2,61.00333333333333,2,-0.6537335823642836,2.017395576236684,Premium Specialists
500,App Development,Fiverr,Beginner,UK,PayPal,11,6218.0,17.07,99.31,3.68,89,Hourly,18.89,128,565.2727272727273,69.86516853932584,48.201550387596896,1,63.93333333333334,2,0.033136725900865055,3.0556821420910847,Premium Specialists
501,SEO,PeoplePerHour,Intermediate,Europe,Mobile Banking,7,9217.0,33.15,84.91,3.54,61,Hourly,18.63,413,1316.7142857142858,151.0983606557377,22.26328502415459,2,58.11333333333332,2,-0.0920518774162947,5.6879145075082365,Premium Specialists
502,App Development,Upwork,Expert,Middle East,PayPal,247,5889.0,59.12,76.8,4.93,62,Hourly,46.3,379,23.842105263157894,94.98387096774194,15.49736842105263,3,73.89999999999999,3,1.0385938351890085,-1.089930488019854,Trusted Steady Performers
503,Graphic Design,Fiverr,Intermediate,Europe,PayPal,60,8658.0,67.39,65.48,4.12,3,Fixed,27.21,367,144.3,2886.0,23.527173913043477,2,58.36333333333334,2,-0.9501784552118281,1.052343817826004,Premium Specialists
504,App Development,Freelancer,Intermediate,UK,Bank Transfer,77,8456.0,48.92,90.69,3.69,89,Fixed,35.07,480,109.81818181818181,95.01123595505618,17.58004158004158,2,66.52,2,0.1378714965837114,0.41446536198014866,Premium Specialists
505,Customer Support,Upwork,Beginner,Canada,Mobile Banking,14,9377.0,81.38,84.24,4.16,76,Hourly,79.27,5,669.7857142857143,123.38157894736842,1562.8333333333333,1,82.23666666666666,0,2.653461433675904,8.329808628463562,Balanced Mid-Tier Freelancers
506,Data Entry,Toptal,Intermediate,UK,Crypto,65,7147.0,15.68,58.13,3.28,26,Fixed,57.9,166,109.95384615384616,274.88461538461536,42.796407185628745,2,60.54333333333333,1,-0.8298091013676936,1.0341050552006774,Balanced Mid-Tier Freelancers
507,App Development,PeoplePerHour,Expert,Canada,Bank Transfer,54,5059.0,13.03,95.55,3.89,48,Fixed,76.43,15,93.68518518518519,105.39583333333333,316.1875,3,83.26,3,2.5605325192681643,1.6141356081967522,Trusted Steady Performers
508,Content Writing,Fiverr,Expert,Canada,Bank Transfer,126,1632.0,9.2,91.13,4.25,8,Fixed,19.98,144,12.952380952380953,204.0,11.255172413793103,3,65.36999999999999,1,-0.16986891115814226,-0.32258391314034146,Balanced Mid-Tier Freelancers
509,Graphic Design,Upwork,Expert,UK,Bank Transfer,179,8974.0,55.9,97.49,3.98,5,Fixed,36.75,111,50.134078212290504,1794.8,80.125,3,71.28,3,0.8349358880481706,0.7100544200756406,Trusted Steady Performers
510,Customer Support,Freelancer,Beginner,Asia,Mobile Banking,5,7926.0,72.09,86.29,3.8,11,Hourly,48.83,367,1585.2,720.5454545454545,21.53804347826087,1,70.37333333333333,2,2.0723923436800047,6.39496453385021,Premium Specialists
511,Web Development,PeoplePerHour,Beginner,Asia,PayPal,42,2477.0,17.4,80.67,4.99,42,Fixed,15.37,101,58.976190476190474,58.976190476190474,24.284313725490197,1,65.28,1,-0.19111228719035434,0.467914353183468,Balanced Mid-Tier Freelancers
512,SEO,PeoplePerHour,Intermediate,USA,Crypto,194,5771.0,65.7,70.91,4.76,41,Fixed,10.29,81,29.74742268041237,140.7560975609756,70.3780487804878,2,58.79999999999999,1,-1.2472410090602728,0.26224411533985814,Balanced Mid-Tier Freelancers
513,Customer Support,Upwork,Intermediate,Europe,Mobile Banking,83,8473.0,50.31,96.64,4.25,19,Fixed,56.93,405,102.08433734939759,445.94736842105266,20.86945812807882,2,79.52333333333333,3,2.212962590747193,0.3738543120826559,Trusted Steady Performers
514,Digital Marketing,Freelancer,Intermediate,Asia,PayPal,194,4980.0,98.8,93.3,4.14,48,Fixed,54.93,469,25.670103092783506,103.75,10.595744680851064,2,77.01,3,1.6539521724612565,-1.1585743898719314,Trusted Steady Performers
515,Customer Support,Fiverr,Beginner,Australia,Bank Transfer,188,4403.0,73.16,52.26,4.24,53,Hourly,38.76,98,23.420212765957448,83.0754716981132,44.474747474747474,1,58.60666666666666,1,-1.3558766106284184,-0.17023265369960103,Balanced Mid-Tier Freelancers
516,Graphic Design,Upwork,Beginner,UK,Mobile Banking,71,7882.0,67.46,51.32,3.4,55,Fixed,44.28,158,111.01408450704226,143.3090909090909,49.57232704402516,1,54.53333333333333,1,-1.7603060420781467,1.1839964497488722,Balanced Mid-Tier Freelancers
517,Customer Support,Fiverr,Intermediate,Canada,PayPal,21,5425.0,59.19,68.82,3.79,61,Fixed,39.08,39,258.3333333333333,88.93442622950819,135.625,2,61.23333333333333,2,-0.6040362407544222,2.1262335200291593,Premium Specialists
518,Customer Support,PeoplePerHour,Beginner,UK,Crypto,213,452.0,98.8151,90.53,3.08,32,Fixed,11.68,154,2.1220657276995305,14.125,2.9161290322580644,1,54.60333333333333,1,-1.8713850794231055,-0.9362863733608624,Balanced Mid-Tier Freelancers
519,Content Writing,Fiverr,Beginner,Europe,Crypto,45,6617.0,98.14,99.36,3.95,46,Hourly,33.48,35,147.04444444444445,143.84782608695653,183.80555555555554,1,70.61333333333333,2,0.8181599268418855,1.8674812160011283,Premium Specialists
520,App Development,Freelancer,Expert,Middle East,PayPal,119,4915.0,56.12,57.52,4.09,36,Hourly,22.4,380,41.30252100840336,136.52777777777777,12.9002624671916,3,53.906666666666666,1,-1.856319779423735,-0.18829217833784434,Balanced Mid-Tier Freelancers
521,SEO,Toptal,Expert,Asia,Mobile Banking,104,8196.0,48.24,79.71,3.46,18,Fixed,16.89,246,78.8076923076923,455.3333333333333,33.18218623481781,3,55.26666666666665,1,-1.53551026767871,0.8950026878467335,Balanced Mid-Tier Freelancers
522,Data Entry,Freelancer,Intermediate,Asia,Bank Transfer,143,119.96000000000001,48.9,69.04,4.93,74,Fixed,76.97,5,0.8388811188811189,1.6210810810810812,19.993333333333336,2,81.53666666666666,3,2.074530816372798,-0.8710248008820536,Trusted Steady Performers
523,Web Development,Fiverr,Intermediate,Asia,PayPal,298,2287.0,45.69,98.5,4.82,18,Hourly,51.96,495,7.674496644295302,127.05555555555556,4.610887096774194,2,82.28666666666668,3,2.3100952645334734,-2.2087038097186187,Trusted Steady Performers
524,Data Entry,Upwork,Expert,Canada,Bank Transfer,21,7820.0,55.48,92.11,4.44,12,Fixed,61.01,373,372.3809523809524,651.6666666666666,20.90909090909091,3,80.64,2,2.68006420090922,1.6460382872372594,Premium Specialists
525,Customer Support,PeoplePerHour,Beginner,Australia,Crypto,296,9191.0,30.99,91.92,4.07,72,Hourly,32.08,452,31.050675675675677,127.65277777777777,20.28918322295806,1,68.46666666666665,3,0.14539932971463718,-0.849939995673648,Trusted Steady Performers
526,Digital Marketing,Toptal,Intermediate,Australia,PayPal,78,222.0,93.04,73.43,4.74,46,Fixed,37.52,280,2.8461538461538463,4.826086956521739,0.7900355871886121,2,68.58333333333334,3,0.3486342087096533,-0.8321420356100935,Trusted Steady Performers
527,Graphic Design,Upwork,Intermediate,Asia,Crypto,267,7985.0,51.57,70.74,3.26,55,Fixed,26.58,350,29.906367041198504,145.1818181818182,22.74928774928775,2,54.173333333333325,1,-1.9797435205926386,-0.4877393743424829,Balanced Mid-Tier Freelancers
528,SEO,Upwork,Intermediate,Australia,Bank Transfer,20,2725.0,84.99,63.67,4.58,38,Hourly,16.79,333,136.25,71.71052631578948,8.158682634730539,2,57.35333333333333,1,-1.172699511667483,0.42000943599312385,Balanced Mid-Tier Freelancers
529,Graphic Design,Freelancer,Beginner,Middle East,Bank Transfer,18,9492.0,50.15,52.82,3.25,78,Fixed,22.53,413,527.3333333333334,121.6923076923077,22.92753623188406,1,46.78333333333333,2,-2.5428617706204864,2.7764310440802786,Premium Specialists
